,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_guests,has_children,has_babies,is_family,total_stay_nights,has_agent,has_company,total_previous_bookings,previous_cancellation_rate,has_previous_cancellation,has_booking_changes,room_type_changed
75944,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75945,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75946,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75947,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75948,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75949,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75950,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75951,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75952,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75953,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75954,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75955,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75956,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75957,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75958,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75959,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75960,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75961,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75962,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75963,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75964,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75965,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75966,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75967,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75968,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75969,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75970,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75971,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75972,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75973,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75974,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75975,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75976,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75977,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75978,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75979,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75980,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75981,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75982,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75983,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75984,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75985,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75986,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75987,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75988,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75989,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75990,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75991,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75992,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75993,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75994,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75995,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75996,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75997,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75998,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
75999,City Hotel,1,336,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76000,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76001,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76002,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76003,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76004,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76005,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76006,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76007,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76008,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76009,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76010,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76011,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76012,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76013,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76014,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76015,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76016,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76017,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76018,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76019,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76020,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76021,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76022,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76023,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76024,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76025,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76026,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76027,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76028,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76029,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76030,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76031,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76032,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76033,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76034,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76035,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76036,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76037,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76038,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76039,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76040,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76041,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76042,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76043,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76044,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76045,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76046,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76047,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76048,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76049,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76050,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76051,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76052,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76053,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
76054,City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,agent_6,no company,0,Transient-Party,101.5,0,0,2,0,0,0,2,1,0,1,1.0,1,0,0
